,prompt_prediction
15372,0.46273723
9659,0.59836936
2090,0.0077298926
706,5.134453e-06
14733,0.91278756
354,2.123737e-06
716,3.12763e-05
6344,0.025900694
10170,0.49614522
8283,0.42596713
2018,1.7913995e-06
9618,0.24419087
8662,0.1905369
3355,0.023136036
4355,0.0015069168
13310,0.8030243
8152,0.07214294
10643,0.5462096
7126,0.8299159
1579,9.701868e-06
3850,0.0073820655
2167,2.3343064e-06
4755,1.5550377e-05
10049,0.63126415
6559,0.38604826
16825,0.44584057
16346,0.2768294
13209,0.00198979
16306,0.12776905
16270,0.40715343
2972,0.011829212
15193,0.5720876
8261,0.91495943
8810,0.16513656
470,0.0010605889
12142,0.6533191
2297,8.97958e-05
5483,0.005559389
5530,0.012521947
7877,0.47560602
13065,0.48145312
5696,1.4561938e-05
18026,0.15118858
5427,0.0008045699
12765,0.9708681
11502,0.85712504
5943,0.0058935434
3840,2.649702e-06
18266,0.65060467
12383,0.9927275
16590,0.9065077
18521,0.3006413
8221,0.8482605
17833,0.9891207
3938,7.480013e-05
8441,0.68129534
10247,0.42435384
709,0.9548715
7873,0.6677367
949,0.007822773
1381,0.003124112
10045,0.08104267
2252,1.6737824e-05
18103,0.54432446
18248,0.3483615
16310,0.8436277
8419,0.88761175
10660,0.6035356
13821,0.067810275
3857,0.24401543
18565,0.33648783
246,0.0026266812
17750,0.5146602
10588,0.48756135
3232,3.994018e-06
15730,0.37452966
15130,0.5003298
18868,0.849277
13427,0.6451664
9667,0.24534717
17138,0.7183661
1074,0.010006086
12453,0.30692774
13723,0.21236199
15113,0.66148514
17455,0.20012824
4584,1.6755326e-05
5445,0.00061190926
18960,0.9860476
302,1.0333805e-05
13042,0.04907487
12909,0.5672698
568,0.0013837616
4363,3.167026e-05
18555,0.7524284
4700,0.0020533283
1620,0.00042754077
1442,2.271076e-06
13227,0.4272372
8852,0.53344226
12357,0.54776233
12766,0.6621263
5401,8.454975e-06
22,4.9835503e-06
5021,6.775968e-06
8781,0.948033
10153,0.39733717
18231,0.57161826
15555,0.969248
11812,0.99554574
2927,0.00078741414
565,2.144994e-05
17726,0.4543838
10130,0.64165574
1067,0.00025050825
3569,0.00049032544
16148,0.4977387
4720,0.0008137457
15320,0.43239778
16712,0.9316732
7258,0.6597299
8319,0.8344932
15107,0.97506976
9303,0.36537805
7880,0.3567133
11733,0.30002895
9715,0.774325
1158,2.7892186e-06
8705,0.04447189
17258,0.33685854
12689,0.9586617
14065,0.50667846
4173,0.0028151548
11142,0.47079703
3329,0.0073182387
6663,0.9365517
17991,0.0058716396
17139,0.9615189
18062,0.19855578
17327,0.65434325
17969,0.98041564
7698,0.219011
16751,0.8210713
18856,0.92764586
3577,0.0006180389
4660,0.00019452431
4704,0.000626498
17116,0.65992796
11424,0.799716
16119,0.35481292
780,0.010412598
8143,0.707894
17366,0.10328619
373,4.852379e-05
13783,0.7155115
8242,0.7287737
18735,0.51154023
10303,0.5132007
11793,0.40092522
4344,0.01733269
175,0.022750067
997,0.0009632381
9228,0.29615617
10441,0.34864438
5784,0.0034809653
2792,0.0003045485
4767,2.9354394e-05
4594,2.042945e-06
2372,0.019990813
16050,0.5777285
10522,0.99304175
11741,0.98459125
3074,2.0901475e-06
18292,0.6536739
18323,0.9387958
18760,0.34767315
8973,0.5449295
10678,0.31278992
16302,0.90410453
13074,0.31675813
15943,0.43745646
12486,0.36950222
17054,0.5910969
17055,0.3611851
14487,0.52642566
1629,3.197065e-05
4663,0.00019435673
18935,0.39221933
14057,0.93818504
12630,0.117491536
5764,0.00021202478
13007,0.4322246
10973,0.8012495
3364,0.004693458
4448,8.42456e-05
10595,0.08961345
2270,2.4712106e-06
12824,0.7145344
6179,0.0008113354
1725,0.0770338
18022,0.77535945
11665,0.21527372
18431,0.9098974
4041,2.376166e-06
14558,0.9368807
2514,0.0023834321
13884,0.7161433
17445,0.97861975
17814,0.37053823
13577,0.3419434
162,5.738916e-06
7901,0.041088652
10607,0.6824804
9920,0.5680925
17458,0.9590215
11641,0.9840081
13254,0.5044901
11280,0.98641336
14181,0.5160011
4037,2.7431717e-05
1647,0.0096817445
5735,0.0023506405
19216,0.40644315
2824,0.01854831
13023,0.47208837
6386,0.00032293517
16683,0.5715555
8828,0.6067374
18888,0.46570125
2680,0.00017035041
6978,0.4345324
11028,0.27209073
5889,0.011976481
652,2.374823e-05
12293,0.7129185
16056,0.6129017
7618,0.5588242
11067,0.4107291
5003,7.432325e-05
10157,0.7633708
14097,0.22295304
7351,0.6371934
17556,0.395066
8160,0.9046388
18504,0.5340361
6974,0.7008106
9172,0.2239
8106,0.90862334
12995,0.8712057
5495,9.474598e-05
12452,0.51575094
1382,4.1220927e-05
3069,1.41606615e-05
17824,0.45343646
1443,8.653727e-05
17290,0.60514975
234,0.0004395309
13244,0.43305415
11929,0.6713503
14100,0.34894446
10773,0.48169982
17358,0.8125224
424,0.031054726
6942,0.66969514
5321,0.0009696032
5461,1.3352711e-06
17674,0.39896354
5012,0.00019923042
11400,0.58571196
17506,0.5513862
2081,1.9697145e-06
13245,0.64343977
7679,0.3894772
18861,0.44533747
6277,1.0127807e-05
3674,4.988263e-06
16191,0.49691477
4698,2.7983922e-06
18374,0.6370856
5903,0.004129071
6695,0.96362895
18873,0.91403216
15683,0.64686996
16067,0.03931248
16405,0.2375185
554,0.00028351982
2969,5.8012283e-06
41,2.486368e-06
12157,0.35948157
12728,0.68576014
2730,0.00034426223
14091,0.5235208
10939,0.68381727
13690,0.87615895
16093,0.82091516
11495,0.99472934
6311,3.9393195e-05
6390,0.0033391975
7655,0.9029022
6925,0.8362466
9890,0.28073418
8070,0.21030216
8563,0.49906668
13443,0.7984806
17131,0.5137156
11318,0.7080809
8264,0.76874745
17215,0.50133824
6312,0.00013804121
18942,0.4031437
8801,0.4625093
18768,0.499658
3545,1.0497608e-05
10507,0.65144664
8048,0.32139838
17075,0.48848486
3467,0.0051787253
16222,0.4204381
17844,0.9828547
6204,1.4608045e-05
12797,0.5950257
15321,0.70075095
4953,0.0014927363
11274,0.98785454
168,1.5867112e-06
12566,0.29165065
9021,0.7883621
16495,0.9721254
8194,0.39862034
4464,1.0123472e-05
789,5.294521e-05
11114,0.97384644
5614,0.013199635
9452,0.3779646
14575,0.45328298
4490,1.2351313e-05
16927,0.55826133
11656,0.9897842
347,0.00019888706
1802,0.047278423
3485,0.010251035
17073,0.97136825
14258,0.59050924
13839,0.6122158
17261,0.24677487
5291,0.0033283546
10663,0.49650285
14287,0.52430177
9322,0.8941626
6469,1.6469094e-05
17879,0.9342168
2723,6.530297e-06
11522,0.37368262
1257,0.00020809965
15841,0.96161896
3740,2.6686994e-06
18651,0.5544249
4003,0.022500647
5387,4.7572463e-05
430,8.269584e-06
12125,0.85717976
9825,0.63119274
9851,0.920409
18509,0.7086016
2260,1.0163336e-05
11112,0.61620486
10902,0.38447824
6778,0.577104
8548,0.58456576
10920,0.33998942
14562,0.41918945
2965,3.5451662e-06
8601,0.59282637
14161,0.9936553
15498,0.5251116
5264,6.454504e-05
11594,0.48214507
425,0.00015141109
6483,4.737811e-06
10382,0.8183393
2464,0.0010263978
13111,0.53267473
5532,0.021107228
3668,3.0686508e-05
10755,0.9398534
7428,0.1612266
10881,0.9923152
2043,2.3367218e-05
4250,1.3727227e-05
4513,7.4321266e-05
18597,0.63317883
11798,0.46014574
5089,5.740898e-06
3160,0.0047816825
8175,0.42609918
202,0.0023188451
8201,0.7395352
18135,0.5785954
5194,2.492655e-06
15572,0.6614406
726,0.00039624097
11777,0.67645276
2509,0.04406363
14159,0.41423094
10293,0.51593673
4557,6.373666e-06
4734,0.008864536
16193,0.2689008
11448,0.61043715
13978,0.34075764
16503,0.24609959
3147,1.6656061e-06
435,0.02602919
9494,0.34546888
12496,0.28055653
11660,0.95280427
5286,0.026466755
5578,0.00013142158
2648,5.3529344e-05
6771,0.69069743
10871,0.43706074
5437,8.861604e-05
4674,0.00063812744
694,0.0001971822
5819,0.00066221727
2789,0.00014380102
14002,0.6158631
15424,0.5184028
13316,0.6584268
18594,0.995832
2742,8.7989065e-05
1322,0.018864293
12964,0.5705757
18037,0.6520857
15273,0.89813715
8405,0.55117863
11548,0.21911973
13006,0.54426473
14768,0.15851077
18627,0.80889213
17636,0.18327355
2807,3.0192018e-06
14469,0.8401029
7479,0.6704502
1329,2.1324454e-06
11426,0.49764
377,0.005052449
1189,0.0008649552
3486,0.026491828
7158,0.9917998
4272,5.7349134e-05
16612,0.8525147
13066,0.9496715
9176,0.5076314
12373,0.89449996
11994,0.08310086
7610,0.44359243
10668,0.56590223
7400,0.6816302
4840,0.0001316756
9766,0.6127934
4846,5.156918e-05
18409,0.8933458
8564,0.6634833
3204,0.012595721
2309,4.467646e-06
11576,0.96694887
9993,0.54465115
18883,0.9877292
4211,6.5827503e-06
1343,7.0900937e-06
12941,0.51552016
18537,0.916575
9781,0.91031194
16876,0.8968439
4917,0.00043855136
18545,0.16958912
17335,0.3034487
11177,0.85360575
2127,4.4092965e-05
18716,0.5964657
10852,0.34333
7746,0.33831462
12760,0.9853173
9630,0.635971
6524,0.39985135
445,1.7586382e-05
8905,0.060691
7764,0.7042176
16775,0.85746616
14262,0.5821002
1085,1.1956623e-05
6473,0.12055732
4236,0.0020714968
3024,0.6216001
4862,3.6959607e-06
19186,0.63654196
16250,0.47507972
1083,9.1087975e-05
7773,0.9774341
11232,0.96142817
7326,0.35571936
5139,0.00032335325
18107,0.69788694
1603,3.771772e-05
18977,0.5269281
4772,3.317055e-05
10613,0.9911713
14666,0.6533045
442,0.006691995
14572,0.7075989
17062,0.95095176
17368,0.65008837
13169,0.3740107
13337,0.78383327
10232,0.6175619
6107,7.2618163e-06
16010,0.6019142
7634,0.9697887
12181,0.55785966
13952,0.43118832
7811,0.3733762
5881,0.0015113091
4109,0.024670368
9187,0.5977388
16802,0.625836
5767,0.0005828511
16397,0.76390654
11335,0.74312717
8794,0.39529413
6283,0.0012418198
16652,0.4670278
3182,0.0021737143
18510,0.99404633
1522,1.2004793e-05
2505,2.768944e-06
708,4.0453547e-06
18890,0.25243536
18403,0.89413744
12158,0.5769777
4926,0.009260227
17079,0.6731847
2061,1.455108e-05
5508,0.00010289744
921,0.04685968
15373,0.27098796
12916,0.9900663
5900,0.103136
15553,0.46754488
5755,8.596384e-05
14789,0.5102037
3855,0.0012712998
2894,0.0005733786
4471,3.635955e-05
6680,0.58428216
10447,0.31269652
1283,4.5190973e-06
16068,0.4456095
12789,0.47565728
17657,0.55559754
1284,6.6666726e-05
2948,0.00071793876
14098,0.3617237
14728,0.48258412
10854,0.73325807
6102,1.4277551e-05
9597,0.47539172
17667,0.90237004
12487,0.50145084
17175,0.25191873
11042,0.98781455
18435,0.6155574
12041,0.8177964
1871,5.69368e-06
19158,0.5491933
11403,0.7773372
8549,0.24042502
15525,0.6776202
11815,0.4885914
290,2.6389769e-06
11130,0.6009753
8776,0.73188096
3249,8.1806684e-05
7068,0.4359767
4628,0.014307861
14282,0.6217044
12835,0.5903646
11614,0.31441593
13944,0.8589079
6897,0.41089213
16140,0.79008716
11164,0.7916083
4553,3.3122108e-06
9849,0.87463063
17137,0.47288996
7614,0.6084308
18707,0.4113132
10513,0.28090176
18051,0.7015738
17533,0.54476845
14759,0.9078423
3327,0.005242799
5383,2.4638832e-05
9024,0.17371354
14268,0.20378251
4814,2.9441948e-05
17503,0.33939072
7515,0.29078206
14636,0.776275
5739,0.14201602
10030,0.32687157
15631,0.7256123
5440,0.00012267049
6169,1.4818046e-05
18487,0.9971433
794,6.285221e-05
16622,0.52738696
18826,0.56773746
10784,0.6077484
14355,0.63761336
17356,0.50637704
8528,0.8660924
9521,0.9447914
14058,0.5593658
8075,0.626312
16695,0.46850383
16501,0.9497896
17185,0.99475867
16404,0.33309743
2537,2.8043338e-05
7185,0.44767547
7766,0.9254075
13358,0.5351561
10298,0.82196665
7725,0.30410624
3308,0.011921035
16741,0.94002277
12202,0.3872169
6959,0.41013527
7290,0.38419068
12177,0.67507976
9268,0.46070552
14329,0.66535
7922,0.2699113
10331,0.05924457
17404,0.876345
3997,1.6172625e-06
7024,0.45598567
14076,0.40141782
1457,0.021234162
11583,0.6940026
313,1.1808832e-05
14134,0.8044823
7253,0.3109355
15782,0.990017
7391,0.8642682
13327,0.5602652
12915,0.44807613
6645,0.75439376
16389,0.7861243
16376,0.30109224
16633,0.6467475
16847,0.97729415
9124,0.59175694
5939,9.622174e-06
9359,0.8104601
15137,0.90614164
10005,0.57746047
18161,0.9411618
99,1.5342719e-05
10114,0.5215287
4459,5.2403615e-05
4141,0.0004101418
18131,0.9682776
5888,0.00035356244
18221,0.7640232
17115,0.3975217
5400,0.00023778262
8713,0.7694443
16534,0.5301531
15646,0.4859208
9183,0.8213051
1538,0.01237236
15256,0.7068255
10851,0.24022222
8466,0.9910972
3982,0.0026058771
612,6.444608e-05
7041,0.4712697
17151,0.44090003
2649,2.7870144e-06
4751,6.1929786e-05
18669,0.5610711
8651,0.50928384
8010,0.3760256
15172,0.34140784
2719,2.8578435e-05
13125,0.97798437
10905,0.59169996
12661,0.32591447
2650,8.645314e-05
10886,0.83475894
14613,0.7526074
2088,0.005002273
7660,0.97119045
13660,0.74424016
2435,2.9060789e-06
3332,2.4815379e-06
16368,0.9943615
1656,0.00020999898
18064,0.41014108
12945,0.9079218
6051,2.585182e-05
11099,0.5718251
15905,0.4900125
17186,0.14414807
16381,0.5269347
2540,0.004544673
4672,2.419213e-06
11908,0.4677398
3838,0.0021396973
4580,0.040867306
3631,0.0002469478
5050,0.0019973058
9946,0.46960118
844,2.9687842e-06
10244,0.66128564
14664,0.97748214
5046,4.566181e-05
18819,0.38924307
17349,0.9974847
15458,0.96393746
16874,0.84624463
9217,0.491415
7688,0.78684324
1967,2.3327228e-05
12188,0.9494435
6175,0.0010248852
16103,0.86111486
13175,0.55428225
11745,0.66353893
18588,0.8924988
10027,0.8331681
10658,0.5068818
7002,0.34345224
11101,0.46725643
18183,0.91274506
6437,0.00048794388
10172,0.5950526
19046,0.32578596
18133,0.97354275
16378,0.5774035
3073,0.00025329736
12962,0.36940262
973,0.00016005775
13882,0.9689705
687,0.0015880316
9880,0.549606
18701,0.65003884
17420,0.544794
7203,0.41778034
10844,0.3994386
7844,0.45031267
4436,0.000405299
13215,0.35484764
6640,0.6192045
19150,0.4534259
15105,0.6974221
16481,0.6651024
18057,0.73578346
10452,0.6449891
10283,0.5521112
11165,0.47665027
6188,0.030336134
18278,0.58169144
11753,0.8984081
8878,0.25287947
8475,0.527866
6333,0.0030796384
5538,8.052212e-05
2697,6.4184383e-06
4397,0.0017014494
9069,0.527386
193,3.4831864e-05
861,0.0017122232
9232,0.08998651
648,0.0003267724
10614,0.9778245
14936,0.37905356
7674,0.9959896
100,0.00027727705
16961,0.74747866
9565,0.47265995
17641,0.53169787
16685,0.86999685
11371,0.24856472
7149,0.61401016
10910,0.48999336
14764,0.3163294
11151,0.2108636
6606,0.50411034
18139,0.5105213
5543,2.6085406e-06
7703,0.5664387
8492,0.40682465
2575,1.5754049e-05
9313,0.994718
12052,0.37669653
3755,0.0014718965
8351,0.5340264
839,0.00026987641
13775,0.47659045
1013,6.1481805e-05
624,2.4058936e-06
18844,0.60482156
18375,0.76935774
15471,0.7731692
2017,5.569876e-06
11721,0.5835085
17696,0.55513036
3741,2.3134319e-06
6890,0.4652455
8826,0.96980584
289,0.0014947455
14103,0.665773
5621,1.4742384e-05
18296,0.50719374
16770,0.5167422
5162,0.0001483546
4770,0.010100117
7934,0.2838797
129,0.02565962
13850,0.1767895
8710,0.58365756
19021,0.52802855
13918,0.35472545
14748,0.9462521
2571,0.009766729
11338,0.33026147
19083,0.31838503
14195,0.6028117
7561,0.15383987
16254,0.8616203
15917,0.56233066
753,0.01089987
9191,0.7947923
10173,0.5791793
509,3.9723847e-05
7705,0.47273907
11414,0.46550196
16168,0.5109437
7807,0.43738842
8317,0.66736025
824,0.0005034702
10720,0.53674763
16988,0.6748844
3524,0.003178151
3506,0.0003235759
14402,0.4282321
17497,0.5975125
3282,0.008340936
14988,0.2637557
6330,0.016056847
2336,0.00131115
13701,0.5086537
4923,0.0008809239
6026,0.00048131423
8984,0.6689149
5295,1.6799695e-05
18972,0.4882893
14903,0.934359
2112,4.5288165e-05
14032,0.3221186
1731,0.017979853
17909,0.70666426
17298,0.4799077
91,0.00084824284
19094,0.88734823
1687,0.0041356073
6497,0.9630435
8433,0.7031791
16574,0.43730748
17809,0.77654904
13739,0.9924495
5382,6.1314904e-06
11275,0.9837996
10825,0.53690904
560,6.965564e-06
7876,0.54735756
4813,2.3587722e-06
18766,0.28337935
16786,0.92790383
11572,0.6882536
19052,0.27526692
2190,0.00041095566
6112,0.00011673263
18503,0.32341558
2555,0.00029189695
2671,7.478216e-05
2565,1.0408984e-05
431,9.2454975e-05
12819,0.9914358
17765,0.7668906
2497,0.00021573661
8975,0.11140877
5313,0.0022348685
10454,0.72192246
18144,0.39169428
18073,0.981219
15199,0.9966266
6676,0.52266365
3507,1.0211914e-05
11891,0.042172518
16472,0.66671795
2371,0.00021546385
1454,4.3156044e-05
16445,0.3137508
9674,0.92287683
18709,0.24318697
7096,0.5510837
3986,2.5301071e-05
3143,3.467252e-05
8578,0.47196916
3269,8.401805e-06
17047,0.34027672
4113,0.00021501213
7549,0.48337334
11681,0.6617808
6242,1.4320614e-05
10146,0.51690835
16118,0.6151693
9932,0.46034858
5757,1.1527003e-05
14106,0.2960244
17671,0.23425063
793,0.006406243
2033,7.0311557e-06
6694,0.40631968
10224,0.96452135
4215,0.00019351573
8346,0.802926
14713,0.9945516
5866,1.710953e-05
17102,0.24685247
12048,0.051611904
13528,0.46389616
16468,0.55769676
12065,0.5108266
6834,0.95661277
7317,0.9542725
887,2.4930543e-05
9077,0.6188627
11273,0.8789765
2696,1.0121386e-05
13538,0.40916646
14826,0.93397826
12580,0.8926007
1836,0.00022906555
8229,0.490694
13052,0.9789965
17736,0.5691975
7303,0.6076808
11131,0.27392
8889,0.22475669
14795,0.84075505
4352,2.1690135e-05
1203,3.7311765e-06
10921,0.44942686
2388,0.001463016
5506,1.4462071e-05
1932,0.00020869217
9737,0.4529505
280,1.257936e-05
4336,4.2857355e-05
6795,0.42333502
2882,9.064701e-06
5619,5.95535e-06
15602,0.7342073
124,0.00043933964
18522,0.23166668
6479,1.6859334e-05
13606,0.8874768
4549,0.00013514062
16044,0.57984257
17011,0.4419848
6648,0.2968814
13371,0.5091135
12811,0.9353496
12454,0.659976
16223,0.61046493
17800,0.24735875
11433,0.41330683
1493,1.4254883e-05
4167,3.4877282e-06
5199,1.5678395e-06
13564,0.97311133
1107,0.0020795155
12172,0.6156829
16,0.0011305839
7119,0.5813248
18477,0.46329948
10901,0.39573935
849,5.435666e-05
15952,0.99794
10815,0.8300383
4935,0.0011807713
5343,0.00025968134
3310,0.00080881664
12058,0.49550393
6424,2.7105465e-05
17247,0.8160906
19000,0.41796958
6860,0.66110444
12062,0.61323035
11115,0.7829292
11317,0.57536805
5711,0.0026094622
7365,0.24297312
229,0.0013472909
3919,1.3137114e-05
16867,0.42331165
18728,0.3769496
14308,0.4146152
4162,0.0001832472
7637,0.38259995
1432,0.00012624059
3055,0.0018039974
18660,0.67675364
543,0.00019609326
6862,0.22087196
14905,0.3977028
10822,0.7178839
9542,0.97324216
14516,0.50956523
8038,0.55920297
9062,0.6507796
14780,0.7277096
14972,0.335264
13106,0.979323
18306,0.42905706
15770,0.5713801
2460,0.041256666
11575,0.49273267
16982,0.44614473
4074,0.0002709148
4890,0.008574845
11207,0.600038
4011,1.713489e-05
17896,0.88539344
9558,0.98912185
2310,1.1594e-05
5547,8.5622596e-05
12483,0.9739484
7063,0.74243486
1916,1.802361e-05
10988,0.12104754
12205,0.968846
5552,0.87936366
3174,0.00034568203
3119,2.1981105e-06
16742,0.49879164
11790,0.41409254
8953,0.5335232
12829,0.97035617
10366,0.8636659
3429,1.2286135e-05
9813,0.39214942
18201,0.41779643
9328,0.7247939
7781,0.6199086
17651,0.62283486
1863,3.1975193e-05
11260,0.9305074
17031,0.68267906
2284,0.0002098777
12893,0.4426736
15234,0.45454115
15755,0.62301826
13121,0.4394337
17174,0.5126022
18483,0.58177906
2498,1.0786366e-05
8809,0.51246625
17069,0.9456237
6184,0.00023725994
5975,3.5518801e-06
17840,0.40787867
14265,0.43643877
8680,0.577485
17279,0.9859304
1033,7.051987e-05
17322,0.40921956
1779,0.0002052279
17433,0.6296434
18068,0.5178641
2212,9.561365e-05
11488,0.73267764
13379,0.99688065
1047,2.7132157e-06
15011,0.14503941
2898,0.00050818705
16081,0.41578296
14367,0.4677585
2485,0.00013747951
12911,0.57938176
19023,0.742142
18535,0.40132418
5122,1.2556205e-05
17930,0.44276863
11588,0.72520125
10124,0.9204592
12294,0.52272373
11052,0.70340526
11974,0.9976714
15811,0.8016221
17095,0.5532195
3883,0.00020089629
16430,0.5268271
17834,0.4016281
16887,0.6198343
2160,5.2115072e-05
17221,0.8022107
1227,2.0180964e-06
16110,0.61622536
3809,0.009381288
14332,0.78906196
14284,0.15478452
5402,2.5888774e-06
2132,6.4824508e-06
2688,2.226639e-05
245,0.0017375115
11902,0.58089507
18212,0.7591494
13469,0.37974602
16816,0.9612137
16003,0.8292323
8094,0.72120094
17107,0.58056176
15374,0.7573771
6966,0.6227216
13940,0.998453
13397,0.404404
15534,0.3224998
8611,0.49909565
16177,0.53654855
3518,0.9746231
9393,0.4740118
9310,0.810515
0,0.00031417995
6160,0.009250761
14659,0.2668786
13465,0.7606425
2861,0.0108539965
262,0.00014239586
12879,0.56541944
309,2.530571e-06
120,2.5252648e-06
17972,0.6976844
16828,0.49189684
15359,2.5494153e-05
16076,0.22439004
976,0.000510894
13045,0.58870435
2192,4.866546e-05
7969,0.8267284
2633,0.00027119857
13359,0.68268675
8820,0.4041273
6794,0.8219299
7636,0.21215688
12476,0.7440853
13021,0.99168724
18898,0.5753145
17149,0.546061
9383,0.64349395
11810,0.48330328
18263,0.34310576
8451,0.74797446
17856,0.74964607
1717,2.740429e-05
14045,0.464304
12929,0.96033555
12640,0.92579496
367,0.0012203971
11756,0.0017977023
4572,0.0012322167
13664,0.8415058
7879,0.6726119
2579,0.003808695
18845,0.44143435
14327,0.52211434
16719,0.2587618
9846,0.85717475
3200,3.7908332e-05
3654,2.3131026e-05
