,global_coherence_prediction
8316,0.3018294
3562,0.84095514
7605,0.8285826
19113,7.72698e-05
19201,2.1012153e-05
5113,0.6520396
3039,0.19821145
15180,5.382978e-05
2193,0.03941161
8862,0.009562045
11291,0.14008068
2340,0.86365724
7893,0.022523766
10698,0.8849845
18333,0.102559745
17645,0.00080362824
3502,0.81073755
1629,0.30552024
1034,0.7057421
6998,0.8276968
12753,0.4323743
19066,0.0001107602
15975,5.4435764e-05
7572,0.5543053
5096,0.78363514
9583,0.5081216
17214,1.3214566e-05
15267,5.446822e-05
2311,0.7409101
7600,0.72269005
1242,0.588696
13599,2.5111962e-05
17367,0.313791
6224,0.6122385
3513,0.36865398
3441,0.803415
19068,7.213929e-05
18281,0.00012266464
14252,0.0051380484
7308,0.28057975
8801,0.49607474
16144,0.328649
12712,0.5553235
11696,0.7267677
1686,0.13927926
15534,0.000116543444
10564,0.30588108
10733,0.5597293
16084,5.330287e-05
6083,0.6381165
9224,0.16155285
10343,0.85901546
4355,0.7625338
12920,0.4244588
8717,0.540379
10334,0.7280257
18391,2.3138882e-05
7260,0.13826859
13498,0.00042872818
390,0.57429725
7299,0.46989444
17465,0.016468963
5909,0.89275974
14989,0.6681202
9377,0.9529873
15773,6.812436e-05
17179,1.8526129e-05
10663,0.37274218
12207,0.7164651
4660,0.09532343
12632,0.75835407
465,0.8641634
7282,0.56424546
10583,0.6914375
9085,0.6652955
16549,0.27769965
2439,0.31296626
4649,0.72020763
10427,0.9852137
15393,1.3691118e-05
12952,0.74300975
482,0.6912365
5682,0.9736072
13851,1.5656278e-05
3460,0.48669252
13543,6.8309884e-05
653,0.7515459
9530,0.8360511
6434,0.51279014
1682,0.9516856
10426,0.52346486
10152,0.011285743
11262,0.6483067
3671,0.46269915
14474,0.00013420805
13545,3.7111848e-05
8350,0.9922975
12469,0.6833933
16219,4.360951e-05
8366,0.62054205
14084,1.4079934e-05
13959,0.00011034181
8474,0.547104
16067,0.05261597
18672,0.0001295521
7021,0.7749916
8598,0.99430275
8890,0.72189724
4662,0.6537057
3504,0.8760187
15050,8.97204e-05
12522,0.740513
12189,0.2351762
15695,6.355085e-05
4056,0.7713035
4718,0.8581876
14832,0.00024789257
1294,0.9878757
11899,0.40069196
13786,4.9299455e-05
14864,6.4319174e-05
3385,0.7091955
10460,0.60154295
10612,0.89064246
6655,0.3183953
3976,0.17999841
11962,0.13669445
17258,0.0019590158
8348,0.746564
41,0.8522987
9550,0.8440181
11405,0.5159052
13189,0.00011026659
15793,4.4442764e-05
13792,0.47701475
15060,0.060492177
17192,0.11688523
31,0.6836002
15202,2.3968154e-05
8267,0.69820297
15557,6.097628e-05
5930,0.98037726
6713,0.43496567
5890,0.6164574
17775,5.913265e-05
17345,4.8507325e-05
15278,7.968919e-05
3464,0.6867896
6974,0.60534054
12705,0.21156256
17510,6.994764e-05
11090,0.7294428
18607,4.6429614e-05
11618,0.5212071
4091,0.4390245
15762,2.8719465e-05
15925,2.8361936e-05
8928,0.8999927
18213,1.4597685e-05
11425,0.4896975
2240,0.6852561
752,0.2567532
8978,0.98471385
18342,0.045013566
7495,0.7418445
19202,4.8697722e-05
10661,0.48911673
5241,0.21551289
12677,0.54936326
1132,0.51483124
10711,0.54822725
8535,0.8555409
9019,0.67361903
8594,0.39055553
3093,0.6792425
3066,0.79077
5862,0.8518731
4126,0.85630566
483,0.27553737
3041,0.69377196
2115,0.9052494
11717,0.112178795
17201,0.0018295767
3099,0.28244582
9385,0.04052977
2113,0.34017494
8660,0.22463417
16762,0.00012138726
13283,0.0003946919
731,0.5662013
12595,0.20364791
12330,0.7529713
16915,0.0012312827
2775,0.79942745
11708,0.59434223
10035,0.6981925
4818,0.34636503
12639,0.28358176
16199,0.044255074
12448,0.47039354
12498,0.5448973
2927,0.60608953
15350,0.00034340654
4392,0.7934802
5200,0.13972233
8507,0.1286862
7046,0.6687644
6425,0.95453465
813,0.31709486
18286,0.013481853
11132,0.9573983
7732,0.6555473
1489,0.26900956
9973,0.051456295
3247,0.68147725
10309,0.49322638
15878,0.00034565697
5046,0.5657319
10620,0.61280733
13675,0.34531218
8746,0.8279428
16669,0.00043626077
17369,0.63093406
9581,0.7733319
464,0.9264835
9294,0.7089417
17736,2.6509952e-05
9170,0.6653853
15959,0.0020730677
12350,0.479814
10216,0.42169103
14560,0.00017314266
15056,0.0015370913
11456,0.56477374
8224,0.97108555
14534,5.4396536e-05
16327,3.0145988e-05
5677,0.91355824
527,0.7368748
5615,0.54173493
4768,0.943236
18101,2.8704484e-05
3563,0.34812686
6191,0.35111883
16302,6.748887e-05
5843,0.63814354
5745,0.91635954
15948,0.032394733
15946,0.00016321318
7783,0.8116105
7441,0.8185222
14386,0.005422564
9122,0.87371075
817,0.56531423
19103,1.988858e-05
103,0.88286674
2399,0.64427745
8097,0.9744238
15637,1.7242224e-05
2593,0.54409933
8110,0.6872019
10470,0.50225604
16995,0.00012788619
1024,0.4415686
10114,0.60945886
8565,0.23694052
3196,0.8506503
7755,0.9402049
2413,0.1498231
18446,0.04110786
18218,2.4564717e-05
11523,0.0030371118
12190,0.8505699
17854,0.0008147288
16062,3.4088374e-05
6494,0.52810454
18722,0.0015404021
6752,0.29671746
11167,0.18869041
11765,0.7063281
10123,0.6256262
14175,2.1424035e-05
925,0.77099353
15034,7.806621e-05
2450,0.037102018
7575,0.218199
7321,0.22531793
4027,0.5436351
5513,0.7740698
11608,0.49466744
23,0.69643515
5346,0.14788944
9600,0.2732677
1923,0.7293176
6479,0.7489777
10886,0.8498234
1197,0.19738944
2871,0.020446435
6883,0.7852554
18764,1.7641192e-05
7074,0.22068267
5690,0.9715145
1224,0.17065217
5785,0.5822326
17858,1.4445683e-05
11934,0.1561506
19124,3.3794415e-05
6049,0.8415671
17010,0.00010943979
18043,0.26893908
16901,0.00024573985
17708,0.42802104
16738,0.002850472
7357,0.9809076
7806,0.49602172
12691,0.560326
2922,0.015477824
12494,0.7091992
14535,1.8744757e-05
8817,0.9766051
4132,0.14968704
16584,0.0006963444
7564,0.9290767
2877,0.85492504
9011,0.7869703
3170,0.86800045
9293,0.5840528
1159,0.9825942
11996,0.03789744
5378,0.86161625
5812,0.10286813
8735,0.5792153
11047,0.21750157
10059,0.61083126
14911,0.0052424786
11238,0.72723895
11683,0.64523256
16672,6.752138e-05
18376,0.002306548
16711,2.3695251e-05
10483,0.70702964
10970,0.9352821
3583,0.7951631
1487,0.25490674
11938,0.6988268
11636,0.9909452
3507,0.099341854
5691,0.7814737
12110,0.8002937
7195,0.9412859
581,0.308753
7507,0.34445184
2836,0.74880797
11410,0.57221484
17538,0.028050397
16949,3.7456703e-05
4710,0.8422074
9888,0.9344706
10281,0.824619
18199,0.00036261202
3508,0.8998989
13622,0.00014713165
4536,0.26987234
3722,0.8098972
13442,4.0173036e-05
7094,0.643065
15011,0.00018184741
15535,0.011635724
9218,0.7860904
15387,1.4349842e-05
1491,0.4099406
10507,0.5568433
3187,0.32368472
10076,0.70477736
11127,0.6450643
11068,0.53172857
5064,0.9158942
1746,0.44728827
18257,0.009710004
2741,0.43741307
15833,9.167364e-06
10046,0.9915393
8750,0.6213963
18617,2.5632819e-05
394,0.14413449
12077,0.08822381
11142,0.3481542
17784,0.00027839618
4072,0.9698813
6672,0.62015575
4429,0.22576594
13712,4.3739707e-05
9749,0.9246502
17773,0.000524947
11509,0.4911654
3072,0.66562104
1384,0.47059932
10429,0.73529226
7404,0.63828415
5025,0.9191056
8199,0.8307468
5678,0.80252594
1594,0.48751816
4670,0.9956721
10757,0.5728129
11323,0.62633866
18080,0.00029561814
15575,0.0002756649
6397,0.4860119
5911,0.7209852
9094,0.2895128
6845,0.45004728
6254,0.98633736
11233,0.7780765
5291,0.14771853
13403,0.004030305
6424,0.85067827
18909,6.1509076e-05
9791,0.97514683
4809,0.5711239
13670,6.788073e-05
687,0.5813315
18030,0.015171071
5306,0.7480233
14792,0.00015292763
14862,0.6729756
6054,0.9483292
15216,0.000114910465
12561,0.74924445
11369,0.32242084
9519,0.9590931
18291,0.010490512
15240,0.00016946536
14564,0.20677535
8723,0.38399062
14778,0.015416061
1262,0.47467992
16689,2.361413e-05
13553,0.00034437436
8212,0.028935118
6366,0.1484278
3700,0.834334
8196,0.66438043
12009,0.60920745
13556,0.013069567
13565,1.3250002e-05
13793,4.051796e-05
7734,0.7995222
3461,0.63130486
5259,0.8102615
5369,0.9874429
13352,0.00018235408
4183,0.5986836
17506,0.00051284954
16331,3.707559e-05
7910,0.77793986
9134,0.49013463
11653,0.67918694
7158,0.99237823
11093,0.73492557
1433,0.9463852
8872,0.9801902
4666,0.42255515
3813,0.87630314
10502,0.6521008
11336,0.5340748
11532,0.11035715
7555,0.98682064
8112,0.7617787
19178,2.489512e-05
10037,0.24849121
7927,0.20904154
10179,0.9809794
16396,0.00020513283
3910,0.7708672
17269,2.1926144e-05
5612,0.93440044
17145,5.2286214e-05
11140,0.3251351
17005,1.4986283e-05
15461,2.9058574e-05
11475,0.5612037
13264,0.0050538206
15738,2.4063957e-05
18578,8.526003e-05
15856,0.0023806682
15245,0.00013419153
11970,0.99224114
12020,0.94905037
15195,4.691363e-05
19168,0.21345375
15653,0.4450699
1563,0.6343979
12239,0.7635056
5872,0.31573206
1439,0.89018875
13463,0.00019972322
15144,7.028134e-05
3796,0.99625057
5712,0.30441132
18724,0.33214548
3002,0.7814329
12663,0.06643239
8140,0.79508036
13354,5.4397362e-05
18433,0.028078822
3326,0.9906555
105,0.8242566
11173,0.40823433
13253,0.019947298
14928,5.2796477e-05
11477,0.93500596
9431,0.9496961
14604,0.00010128841
9158,0.9846186
2570,0.8193269
54,0.89444387
6076,0.47681326
15955,0.8177775
17213,1.6514388e-05
8590,0.115416475
12972,0.6402929
15934,7.9096244e-05
12973,0.8317745
9258,0.8140775
4416,0.1892054
2406,0.58027816
10173,0.49321747
4222,0.31850338
15686,3.6639016e-05
9483,0.11570941
1377,0.37219658
3392,0.20210548
18181,1.6719892e-05
7560,0.46930778
17863,5.352776e-05
15906,0.0071363766
4031,0.5700442
16992,0.52606714
7530,0.73243135
10919,0.5914227
7571,0.7533738
13226,8.987144e-05
11869,0.58206433
1801,0.711987
14220,9.8623816e-05
7661,0.34444115
17853,0.15549831
12615,0.87323207
15124,0.00052115746
14692,7.205597e-05
5452,0.19992419
11015,0.6636121
8390,0.71582407
12003,0.9676012
6384,0.4160698
14621,0.049801275
175,0.070350334
8284,0.97191036
12101,0.44197264
12013,0.7574767
1942,0.28732163
10326,0.6027287
15721,0.0022059556
7017,0.58366007
11839,0.54155034
7262,0.734139
4571,0.6489719
15321,0.00014699675
6835,0.64751595
4364,0.61121035
6616,0.6818924
15563,0.0003521412
18027,0.00033586237
16913,0.00027310985
3958,0.40456498
5430,0.69772434
2923,0.91835326
10988,0.14453566
11781,0.51568377
9779,0.8391695
2356,0.82986385
3207,0.7874951
5604,0.80242455
9153,0.9625487
1652,0.46157187
10895,0.5413513
5376,0.5335693
11226,0.5502015
644,0.65226865
11020,0.64664155
5269,0.45388395
12227,0.5571939
308,0.023522208
12849,0.49938878
13856,0.0017661694
6896,0.81714725
15989,2.4243855e-05
5965,0.5482383
19003,0.0006992476
4929,0.66967565
8968,0.63821244
14448,0.0131488135
10632,0.055086207
10676,0.9709612
4016,0.99203485
11204,0.7707251
10814,0.3052981
5065,0.3912934
10125,0.48763505
16729,0.00011979398
13970,5.687634e-05
16517,0.005050549
8541,0.62886614
15571,0.00030453719
7213,0.22925575
5381,0.9903424
2574,0.7029808
18002,0.0007547199
5763,0.7246249
5536,0.959364
14901,8.351005e-05
5652,0.87215877
2223,0.06413789
519,0.33795753
12057,0.74999756
7043,0.020354263
1786,0.41525504
10528,0.6792115
11499,0.9179543
11299,0.57907075
17281,0.042994834
785,0.98593473
4206,0.8069805
15777,0.00055329443
6666,0.6287761
4373,0.8910368
14591,1.1059334e-05
15369,5.476337e-05
7063,0.9263995
4235,0.03981697
4486,0.5110024
1342,0.7212253
3371,0.47838274
13652,0.00019280022
10977,0.04692583
5245,0.72148275
14944,0.00063466263
8430,0.8168124
10713,0.9875064
15761,2.37543e-05
10907,0.9948886
16832,0.00058127166
15316,7.338244e-05
4711,0.14804757
7889,0.21835832
2210,0.7598174
8007,0.6520068
3536,0.2922845
12315,0.76049745
562,0.30049458
16770,0.00040292824
15566,0.0042782878
113,0.068824984
13946,9.7776465e-05
4301,0.84617686
9327,0.7742776
5623,0.8995954
4296,0.24731015
9669,0.99373454
12092,0.9935261
6708,0.7385661
4104,0.46530387
4119,0.9611511
12391,0.88834995
16759,2.1180967e-05
4717,0.32928726
2180,0.37102443
16240,0.11167203
3771,0.37582043
16609,6.598447e-05
7190,0.8211927
5732,0.071066774
18950,0.00013884634
17969,0.00093618024
6439,0.47006696
3888,0.5927813
13542,4.8821923e-05
4061,0.51961625
10026,0.91136104
2798,0.5942071
6731,0.60290396
17176,3.5573106e-05
6694,0.47746307
671,0.9938823
6912,0.3926161
13971,1.7300004e-05
14471,2.2626818e-05
2995,0.7622803
7245,0.7647194
14910,3.8610888e-05
10290,0.742499
14624,0.1329116
16937,0.00069565594
17045,2.8352553e-05
4539,0.3960489
13519,0.0002608812
10680,0.16619755
5071,0.5637203
12390,0.5928463
16628,0.020703202
15633,0.0010076291
18473,2.232469e-05
12019,0.93068355
2023,0.87403256
18789,2.1134118e-05
7408,0.66962796
6141,0.8025482
18502,1.869848e-05
2412,0.62061876
611,0.671193
7281,0.6920491
3549,0.17411442
13944,8.71845e-05
17344,0.00895876
6398,0.64709663
9884,0.9494412
14896,2.758305e-05
16203,1.7143422e-05
11148,0.6060734
19156,0.00011961443
17501,0.29757783
4984,0.6275064
14208,0.00020389148
1896,0.5945619
10730,0.9111419
10774,0.82317275
13096,0.36765212
2179,0.65618986
14606,0.00012025431
17920,3.5078137e-05
2486,0.35241055
14432,2.5252762e-05
10785,0.7566538
2973,0.6829001
18267,4.401541e-05
14243,0.00021555013
13972,5.6901343e-05
6422,0.54923826
6715,0.98733854
4856,0.9786583
12684,0.85272324
10072,0.14975604
1091,0.5327029
12748,0.7628046
2662,0.5001168
3045,0.6381211
48,0.38271698
4746,0.532915
18945,0.0020623961
12884,0.16650158
10400,0.5377313
4676,0.7202424
4669,0.2182594
9069,0.503957
16559,0.00015885205
9495,0.8404608
3770,0.44949996
11949,0.7631793
15390,0.23101965
7448,0.80993253
17658,0.001976645
4716,0.5460059
348,0.09819139
18506,0.0057215136
2987,0.335029
3295,0.80360764
11222,0.4463462
6654,0.6155325
9439,0.57203573
2567,0.5125692
7621,0.7580112
13196,0.00020697885
1386,0.738208
17377,0.0008717572
2384,0.06448273
9397,0.4089479
18952,0.00023570596
7334,0.96384966
10537,0.9917093
11848,0.9504039
8835,0.70594126
1077,0.5601206
17049,0.00020814074
4033,0.94318277
18721,4.461274e-05
4904,0.47645056
5879,0.109179586
4615,0.43497473
4052,0.66923404
10006,0.23779294
14413,2.0520054e-05
5718,0.9731396
10911,0.6689473
14612,0.00011492788
15418,0.00010597678
2809,0.73258567
15404,0.0038406532
11193,0.30226707
14260,0.13081415
13342,0.016139995
17740,0.0013060686
5494,0.96842515
15504,2.2072285e-05
7671,0.4395947
6723,0.5686011
17358,0.4694789
18331,1.1111474e-05
10446,0.42442194
122,0.5138026
16626,0.007371046
8961,0.59200996
4938,0.60086966
14223,0.1311673
4787,0.30514693
8618,0.5095792
16077,1.6701564e-05
2508,0.681392
3615,0.2492914
17979,1.9249988e-05
10434,0.7059238
2365,0.5169727
8878,0.053692687
14968,0.24568415
4071,0.77660316
5998,0.77628434
12767,0.89357024
12155,0.19409584
9065,0.98948693
8659,0.38157943
5444,0.9717126
7962,0.8361429
14842,0.012771939
5913,0.7597562
15972,0.00054402865
18734,0.020418294
2299,0.6967551
1648,0.6328317
16233,0.00013234615
2914,0.03248588
9364,0.72794163
14622,3.3966007e-05
7603,0.38529858
18117,4.893477e-05
17250,2.1265245e-05
10207,0.6987821
13268,0.0002677147
11959,0.5454053
10801,0.90565354
9437,0.31937283
12288,0.733965
8922,0.9230845
3028,0.32580924
18480,0.00047662086
15499,0.3187569
11694,0.6037066
14837,0.0002399313
10877,0.7605463
5921,0.82623196
10726,0.013458364
5776,0.37051907
2204,0.17838848
14569,6.0107006e-05
4994,0.64437664
9636,0.59556586
11408,0.4567038
9229,0.35953376
14466,0.42615354
11320,0.9470178
1743,0.60541546
12046,0.45868263
10017,0.6849874
6043,0.8723565
4159,0.909155
79,0.7459984
7627,0.49672374
19216,0.016568204
9190,0.924099
18885,0.057153564
8274,0.6876929
6767,0.060624905
7243,0.29113403
14182,0.8830753
4767,0.54460454
12838,0.9893209
1860,0.89719903
16826,2.7655904e-05
7389,0.18374094
9402,0.35326192
17489,0.00011522791
17293,0.029404633
896,0.7814145
18785,1.3321943e-05
5045,0.9381116
7455,0.1776882
18311,2.6568592e-05
12249,0.7017383
3948,0.54472595
12037,0.105237715
7141,0.0031549733
7309,0.8400572
6125,0.7553196
18426,7.752539e-05
12127,0.19852115
3139,0.78567606
18881,0.008941318
16030,0.000291725
7618,0.7474469
3024,0.7069357
934,0.34880745
8871,0.6708389
4584,0.8744348
13033,0.0003241026
7712,0.9051244
2839,0.9313688
3621,0.6366725
12781,0.3822292
702,0.47047505
17268,3.9534472e-05
18596,0.00012313481
6575,0.83139354
5180,0.70089483
17595,5.0432325e-05
8881,0.7753205
16673,5.2857882e-05
12902,0.448676
16424,0.00061836827
1011,0.7270154
4221,0.3124951
15039,5.07565e-05
10471,0.38939872
1378,0.20838648
3821,0.86010534
2315,0.6454274
16703,2.2160764e-05
13505,0.00010262922
4873,0.70635474
7816,0.45635653
8304,0.38211086
14472,0.50759196
5736,0.47303438
806,0.512509
3407,0.57504344
10857,0.55644155
5334,0.5772594
2321,0.49110317
5529,0.7640795
614,0.53273237
1844,0.9910136
4205,0.64988726
11554,0.099566594
14434,4.4491186e-05
5936,0.938795
17430,3.9734e-05
17183,5.248384e-05
13124,0.071640275
944,0.9190889
2577,0.5745023
9841,0.1614907
5013,0.18696433
11469,0.8444535
14398,3.118992e-05
13083,0.042161927
14900,0.0030553073
1601,0.50410974
6432,0.83794963
15460,0.38687617
10392,0.97174126
12429,0.60850656
6375,0.52199584
344,0.5592448
1543,0.719501
15072,2.8298637e-05
4054,0.7955489
4821,0.23630902
1169,0.9074962
13723,0.033706047
17161,1.29810805e-05
9282,0.58443993
2069,0.6481747
17310,7.870185e-05
71,0.6642402
1670,0.2652286
5185,0.7390299
6097,0.10537449
14863,1.7704193e-05
4920,0.6803926
11471,0.6412078
17347,0.00012801624
1387,0.5340391
17812,3.6452213e-05
5658,0.58354014
1316,0.7454089
17552,0.00023976938
15623,0.7327659
13328,0.009346088
13394,0.0027380718
8516,0.9113336
233,0.73211503
14417,6.795138e-05
6341,0.618855
12858,0.5864378
9231,0.7523113
5737,0.17156076
2983,0.28658575
18094,0.0013922951
2738,0.6167323
10568,0.62397856
3525,0.7369592
11430,0.54844314
13998,0.0005865862
8495,0.8014223
10933,0.98109
16346,0.00027410005
17263,0.0019712574
16152,0.00028378135
14280,2.3504512e-05
10367,0.6257662
12146,0.9924474
11340,0.4981745
4193,0.5367395
2136,0.6887976
19206,0.19459066
10718,0.3887027
154,0.7903523
3352,0.61284405
16504,0.02282044
14514,7.3121955e-05
3955,0.8505487
1471,0.0508871
15129,0.10105552
5168,0.7801655
5946,0.80747783
2319,0.8049898
18542,0.00090692384
12468,0.4973446
12625,0.359334
7287,0.62811077
11041,0.65099114
13162,7.705266e-05
13694,9.359725e-06
7814,0.47001943
10638,0.41534722
17522,0.0004131461
14849,0.0022491664
16218,0.017101854
17735,0.00014952142
10485,0.6593016
4805,0.47005105
5100,0.5818682
15074,9.4586285e-05
8391,0.6308255
3076,0.78970575
10910,0.61185545
14739,6.4002365e-05
892,0.591365
9786,0.48356724
14097,0.00023931717
4632,0.75306726
7117,0.1755685
8266,0.9854935
14245,1.8074232e-05
5577,0.50389355
16476,0.00010241289
1538,0.069414146
7904,0.014942622
17029,0.0006926704
13466,0.00012257963
16096,0.045111265
8263,0.47034866
7057,0.8882153
6733,0.48465177
16113,2.702411e-05
10578,0.46545237
16163,5.5137418e-05
5183,0.7713058
11281,0.48431808
3108,0.9368799
15065,0.031252876
13601,0.00011033264
2232,0.8267055
12731,0.9895482
12387,0.6270915
5217,0.3038567
8392,0.54826903
18685,0.0001451922
18912,0.21378663
10976,0.4800458
4330,0.48966205
5211,0.73948926
17967,3.0002757e-05
2900,0.9212801
18680,3.402751e-05
11263,0.99044293
5689,0.69088763
18831,9.445712e-05
9411,0.62823874
18550,0.0003249277
8826,0.8593168
3713,0.5213124
3853,0.021387443
2952,0.0026869744
7018,0.7837195
13247,5.075703e-05
1208,0.97909
9804,0.8961099
10851,0.17497662
2774,0.5712886
2031,0.2946063
8816,0.30811656
6272,0.8116903
1842,0.98679787
3323,0.9475254
18124,0.0057522883
13724,2.2792105e-05
18357,0.009662177
2476,0.6886626
17360,3.420277e-05
13811,1.8972944e-05
7759,0.64539284
2729,0.90854216
2460,0.99258196
2778,0.78957194
7874,0.0042899386
8646,0.3519232
13751,0.00013542428
5824,0.5318703
3851,0.84186894
16860,4.4439792e-05
2131,0.68021286
8380,0.345583
8404,0.6131711
1888,0.98243904
5616,0.08922885
7761,0.47213683
15121,0.15167627
3230,0.88878
16792,0.00073617
16125,9.756029e-05
7107,0.5383626
17222,3.8374157e-05
8504,0.5863569
1505,0.66409177
6093,0.49652147
14116,0.0001322924
6318,0.104581274
13664,0.00014271041
16968,3.4684526e-05
14270,3.5781264e-05
5688,0.37469256
2313,0.63802814
10975,0.1438171
6569,0.9782848
4494,0.75995165
809,0.95015633
18382,0.00012657978
14764,0.18976076
207,0.64046067
6312,0.6362182
11448,0.86965555
7139,0.32623824
7516,0.38434014
4318,0.6597111
11967,0.8935752
2275,0.44658414
7933,0.10633382
1113,0.14558518
16247,0.37039232
18313,0.1052879
9692,0.53001404
6560,0.49730587
605,0.39314827
8707,0.8453335
10500,0.02227555
17782,2.3112878e-05
13862,0.3356548
13066,2.6475136e-05
4143,0.76838213
15787,0.00018907218
12185,0.8998026
5754,0.6564306
5199,0.9571173
12646,0.96437687
9303,0.43772146
15285,1.1864675e-05
14821,4.5694087e-05
2546,0.6573694
